query,page,clicks,ctr,impressions,position
телефон поддержки эппл,https://www.iport.ru/,0,0.0,2,8.5
телефон эпл поддержка,https://www.iport.ru/catalog/acc/,0,0.0,10,9.6
телефон эпл поддержка,https://www.iport.ru/,0,0.0,38,9.0
техника apple спб,https://www.iport.ru/brand/apple/,0,0.0,55,3.2
техника apple спб,https://www.iport.ru/,12,13.043478260869565,92,3.16
техника апл,https://www.iport.ru/catalog/acc/,0,0.0,2,8.5
техника апл,https://www.iport.ru/,1,1.9607843137254901,51,9.1
техника эпл спб,https://www.iport.ru/,8,14.285714285714285,56,1.95
техника эпл спб,https://www.iport.ru/catalog/acc/,0,0.0,54,1.96
тнки найк,https://www.iport.ru/brand/?sect_id=2579&sort=price&method=ASC&PAGEN_1=248,0,0.0,1,9.0
тнки найк,https://www.iport.ru/brand/?sect_id=2579&SHOWALL_1=1,0,0.0,2,9.0
товары для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/avtomobilnye_derzhateli_2/,0,0.0,7,5.71
товары для айфона,https://www.iport.ru/catalog/acc/,0,0.0,2,7.0
товары для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,9,5.67
товары для айфона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/,1,5.0,20,6.4
фирменные магазины эпл в спб,https://www.iport.ru/,1,9.090909090909092,11,1.82
фирменные магазины эпл в спб,https://www.iport.ru/catalog/acc/,0,0.0,11,1.82
фирменный магазин apple,https://www.iport.ru/,4,1.3245033112582782,302,6.17
фирменный магазин apple,https://www.iport.ru/shops/iport-v-trk-murmansk-moll/,1,100.0,1,5.0
фирменный магазин apple в спб,https://www.iport.ru/,0,0.0,1,1.0
фирменный магазин apple в спб,https://www.iport.ru/brand/apple/,0,0.0,1,1.0
фирменный магазин apple спб,https://www.iport.ru/brand/apple/,0,0.0,17,1.82
фирменный магазин apple спб,https://www.iport.ru/catalog/acc/,0,0.0,2,1.5
фирменный магазин apple спб,https://www.iport.ru/,6,21.428571428571427,28,1.61
фирменный магазин айфон,https://www.iport.ru/catalog/acc/,0,0.0,1,6.0
фирменный магазин айфон,https://www.iport.ru/,1,0.8771929824561403,114,6.12
фирменный магазин айфон в спб,https://www.iport.ru/,0,0.0,1,1.0
фирменный магазин айфон в спб,https://www.iport.ru/catalog/acc/,0,0.0,1,1.0
фирменный магазин эпл,https://www.iport.ru/,2,1.5267175572519083,131,5.87
фирменный магазин эпл,https://www.iport.ru/catalog/acc/,0,0.0,1,6.0
фирменный магазин эпл в спб,https://www.iport.ru/catalog/acc/,0,0.0,26,1.96
фирменный магазин эпл в спб,https://www.iport.ru/catalog/apple_watch/,1,4.166666666666666,24,2.0
фирменный магазин эпл в спб,https://www.iport.ru/,4,15.384615384615385,26,1.88
фторэластомер ремешок,https://www.iport.ru/products/productID90285/,1,33.33333333333333,3,7.67
фторэластомер ремешок,https://www.iport.ru/products/productID98066/,1,1.7857142857142856,56,4.5
цены на айфоны в спб,https://www.iport.ru/catalog/apple_iphone/,13,1.9461077844311379,668,1.56
цены на айфоны в спб,https://www.iport.ru/catalog/apple_iphone/iphone_12_pro/,2,0.33167495854063017,603,1.59
цены на айфоны в спб,https://www.iport.ru/catalog/apple_iphone/iphone_11/,3,0.46801872074883,641,1.58
цены на айфоны в спб,https://www.iport.ru/catalog/apple_iphone/iphone_se_1/,1,0.1579778830963665,633,1.57
цены на айфоны в спб,https://www.iport.ru/catalog/apple_iphone/iphone_13_pro/,2,0.34305317324185247,583,1.6
часы apple watch купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,4,1.0
часы apple watch купить спб,https://www.iport.ru/catalog/apple_watch/,2,25.0,8,1.0
часы эпл вотч купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,1,1.0
часы эпл вотч купить спб,https://www.iport.ru/catalog/apple_watch/,10,19.230769230769234,52,1.0
часы эпл вотч купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,16,1.0
часы эпл вотч купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,5,1.0
чехлы airpods,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/?SHOWALL_69=1,0,0.0,1,9.0
чехлы airpods,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,0,0.0,1,5.0
чехлы airpods,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,0,0.0,1,2.0
чехлы airpods,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/?SHOWALL_1=1,0,0.0,1,7.0
чехлы айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,1,3.0
чехлы айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,3,3.67
чехлы для airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,4,2.4096385542168677,166,6.4
чехлы для airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,0,0.0,8,6.5
чехлы для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,1,0.5952380952380952,168,9.33
чехлы для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,6,8.33
чехлы для ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,6,8.33
чехлы для iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,19,3.84
чехлы для iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,11,4.27
чехлы для iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12/,0,0.0,1,5.0
чехлы для айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,2,5.5
чехлы для айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,2,5.5
чехлы для айпад,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,36,8.19
чехлы для айпадов,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,7,8.71
чехлы для айпадов,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,7,8.71
чехлы для айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,6,6.0
чехлы для айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,2,4.0
чехлы для телефона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,1,9.0
чехлы для телефона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,1,9.0
чехлы для телефона,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,1,9.0
чехлы на airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,3,1.4563106796116505,206,7.31
чехлы на airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,0,0.0,10,9.2
чехлы на ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,13,8.08
чехлы на ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,13,8.08
чехлы на ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,156,7.19
чехлы на iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,2,0.5952380952380952,336,7.95
чехлы на iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12/,0,0.0,1,4.0
чехлы на iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,32,4.62
чехлы на iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,36,5.75
чехлы на айпад про,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,23,7.78
чехлы на айпад про,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,1,8.0
чехлы на айпад про,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,1,8.0
чехлы на айпады,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_pro/,0,0.0,2,5.5
чехлы на айпады,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/chekhly_dlya_ipad_air_1/,0,0.0,2,5.5
чехлы на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_13_pro/,1,0.10615711252653928,942,6.14
чехлы на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,464,6.56
чехлы на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,27,0.8016627078384799,3368,8.29
чехлы на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12/,0,0.0,100,7.9
чехлы на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11_pro/,0,0.0,4,5.25
чехлы на айфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,880,6.19
чехлы на айфон 11 спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,2,2.0
чехлы на айфон 11 спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,2,2.0
чехлы на айфон 11 спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,2,2.0
чехлы на айфон спб,https://www.iport.ru/,1,50.0,2,1.0
чехлы на айфон спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,23,9.871244635193133,233,2.38
чехлы на айфон спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,143,2.5
чехлы на айфон спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,74,2.85
чехлы на айфон спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12/,0,0.0,24,2.33
чехлы на айфон спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11_pro_max/,0,0.0,5,2.0
чехлы на айфон спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11_pro/,0,0.0,1,3.0
чехлы на вйфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,1,3.0
чехлы на вйфон,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,6,7.83
чехлы спб iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12/,0,0.0,3,2.0
чехлы спб iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_12_pro_max/,0,0.0,30,2.6
чехлы спб iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,11,3.27
чехлы спб iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,1,2.380952380952381,42,2.43
чехол air pods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,0,0.0,2,7.0
чехол air pods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,1,2.127659574468085,47,7.7
чехол airpods 2021,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,0,0.0,1,5.0
чехол airpods 2021,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_pro/,0,0.0,2,8.0
чехол airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,50,2.1496130696474633,2326,7.17
чехол airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,2,1.2048192771084338,166,9.08
чехол iphone se 2020 кожа,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_se_2020/,1,1.7241379310344827,58,7.05
чехол iphone se 2020 кожа,https://www.iport.ru/products/productID90948/,1,3.4482758620689653,29,9.72
чехол pipetto,https://www.iport.ru/brand/pipetto/?sort=price&method=ASC&BRAND_CODE=pipetto,0,0.0,1,8.0
чехол pipetto,https://www.iport.ru/brand/pipetto/,0,0.0,1,7.0
чехол pipetto для ipad pro 11,https://www.iport.ru/products/productID99331/,1,7.6923076923076925,13,7.08
чехол pipetto для ipad pro 11,https://www.iport.ru/brand/pipetto/?sect_id=2373&sort=price&method=ASC,1,33.33333333333333,3,6.67
чехол pipetto для ipad pro 11,https://www.iport.ru/products/productID96779/,2,50.0,4,6.25
чехол pitaka iphone 13 pro,https://www.iport.ru/brand/pitaka/,1,9.090909090909092,11,9.45
чехол pitaka iphone 13 pro,https://www.iport.ru/products/productID107152/,2,2.73972602739726,73,7.16
